"","created_at","screen_name","text","source","is_quote","is_retweet","favorite_count","retweet_count","quoted_screen_name","retweet_screen_name","status_url","place_full_name"
"MichaelBennet.170",2019-05-14 23:05:49,"MichaelBennet","We overcame $17 million in attacks to win the closest Senate race in 2010.

And we did it the old-fashioned way: going everywhere, talking to everyone, and standing up for policies like Obamacare across a purple state.

Let<U+2019>s do it again.  Chip in at https://t.co/X2C8QDTz50 https://t.co/QJmOH6JlNB","Twitter Media Studio",FALSE,FALSE,42,12,NA,NA,"https://twitter.com/MichaelBennet/status/1128436280398729216",NA
"MichaelBennet.171",2019-05-14 21:14:56,"MichaelBennet","The Senate is broken. And it didn<U+2019>t happen by accident. 

@senatemajldr Mitch McConnell lived up to being the <U+201C>guardian of gridlock,<U+201D> breaking the Senate for partisan gain. History will remember the deep damage McConnell inflicted on our republic.
https://t.co/LGi7CJdPj1","Twitter Web Client",FALSE,FALSE,571,203,NA,NA,"https://twitter.com/MichaelBennet/status/1128408377527115777",NA
"MichaelBennet.172",2019-05-14 19:57:52,"MichaelBennet","Health care, housing, child care, and education costs are way up. 
Wages for too many Americans are flat. 
This is the economic challenge of our time. 

That<U+2019>s why I have plans to create a #MedicareX public option and expand the Child Tax Credit. <U+2192> https://t.co/OP1qrohYSE","Twitter Web Client",FALSE,FALSE,37,10,NA,NA,"https://twitter.com/MichaelBennet/status/1128388982855757824",NA
"MichaelBennet.173",2019-05-14 18:25:50,"MichaelBennet","Instead of shrugging off this self-inflicted trade war, @realDonaldTrump should face the farmers and ranchers across the country whose livelihoods are on the line because of his reckless policies. I bet they<U+2019>d say there<U+2019>s nothing <U+201C>little<U+201D> about this. https://t.co/GO2IQaqDYM","Twitter Web Client",TRUE,FALSE,67,21,"politico",NA,"https://twitter.com/MichaelBennet/status/1128365821464588289",NA
"MichaelBennet.174",2019-05-14 16:35:31,"MichaelBennet","Speaking the truth matters. We won in the 2010 Tea Party wave while defending Obamacare in rural areas.

Outside groups spent millions against us, but grassroots power prevailed. Together, we<U+2019>ll win in 2020. Join us <U+27A1><U+FE0F> https://t.co/GskH5ANtvq https://t.co/YRgglpdEqH","Twitter Media Studio",FALSE,FALSE,33,7,NA,NA,"https://twitter.com/MichaelBennet/status/1128338058909118464",NA
"MichaelBennet.175",2019-05-14 13:25:44,"MichaelBennet","When your oldest daughter comes home from her first year of college... https://t.co/nhcbSsUCCl","Twitter for iPhone",FALSE,FALSE,370,17,NA,NA,"https://twitter.com/MichaelBennet/status/1128290296771633156",NA
"MichaelBennet.176",2019-05-13 23:05:00,"MichaelBennet","Add your <U+0001F4B8> to help Michael make the debate stage<U+2192> https://t.co/RwbGMGEz0R. - Team Bennet https://t.co/iwzG6SxU6u","Twitter Media Studio",FALSE,FALSE,36,10,NA,NA,"https://twitter.com/MichaelBennet/status/1128073687775813633",NA
"MichaelBennet.177",2019-05-13 19:52:47,"MichaelBennet","Need a mug for @TedCruz<U+2019>s crocodile tears? We<U+2019>ve got you covered. 

Plus we have plenty of other choices like a handy tote bag and a t-shirt to wear your Team Bennet support. 

Get your merch and help Michael make the debate stage <U+27A1><U+FE0F> https://t.co/Dwt1NGwH5c - Team Bennet https://t.co/ip1AN7U9xy","Twitter Media Studio",FALSE,FALSE,32,5,NA,NA,"https://twitter.com/MichaelBennet/status/1128025317161857025",NA
"MichaelBennet.178",2019-05-13 17:34:30,"MichaelBennet",".@jamescarville on Michael Bennet: <U+201C>This is John Kennedy re-cloned, you can<U+2019>t get any better than this guy.<U+201D> 

Carville knows a thing or two about picking winners. Learn more about Michael at https://t.co/OP1qrohYSE. -Team Bennet https://t.co/FgC8WtydDV","Twitter Media Studio",FALSE,FALSE,92,25,NA,NA,"https://twitter.com/MichaelBennet/status/1127990515826212865",NA
"MichaelBennet.179",2019-05-13 16:14:18,"MichaelBennet","Spent the morning with my daughter Caroline and some fantastic radio hosts on the site where the Consitution was ratified in Concord, NH. Later a school was built here, and this door is full of signatures from teachers and radio guests. https://t.co/4t8sw71s4L","Twitter for iPhone",FALSE,FALSE,40,6,NA,NA,"https://twitter.com/MichaelBennet/status/1127970330960699393",NA
"MichaelBennet.180",2019-05-13 16:10:37,"MichaelBennet","Donald Trump is the most fiscally irresponsible president in decades.

Now his tariffs on China are imposing taxes on American farmers, workers, and consumers. And I can assure you China has a longer attention span than Donald Trump does. https://t.co/ed9LKMGI8E","Twitter Media Studio",FALSE,FALSE,231,59,NA,NA,"https://twitter.com/MichaelBennet/status/1127969404052836353",NA
"MichaelBennet.181",2019-05-13 13:48:14,"MichaelBennet","Great conversation on @1077ThePulse and @1073WEMJ for my final stop in New Hampshire this weekend. Peter and Pat <U+2014> I<U+2019>ll be back! https://t.co/6ihJrLdmaR","Twitter for iPhone",FALSE,FALSE,16,3,NA,NA,"https://twitter.com/MichaelBennet/status/1127933573527420928",NA
"MichaelBennet.182",2019-05-13 13:42:44,"MichaelBennet","Thank you @taramadison and @983LNH for having me on this morning<U+2019>s show. Talked about everything from my favorite pizza (pepperoni) to why I<U+2019>m in NH and running for President. Hope to see you again soon. https://t.co/dJB4iZBX4A","Twitter for iPhone",FALSE,FALSE,27,3,NA,NA,"https://twitter.com/MichaelBennet/status/1127932186999566337","98.3 Lnh Studio"
"MichaelBennet.183",2019-05-13 13:12:52,"MichaelBennet","Our campaign is about leveling with the American people. Together, we can restore integrity to Washington. And it starts with reforms like banning members of Congress from ever becoming lobbyists.

Help bring our message to the debate stage --&gt; https://t.co/X2C8QDTz50","Twitter Web Client",FALSE,FALSE,42,13,NA,NA,"https://twitter.com/MichaelBennet/status/1127924674271166466",NA
"MichaelBennet.184",2019-05-13 12:30:03,"MichaelBennet","Joining New Hampshire radio this morning with a special guest: my daughter Caroline! https://t.co/nKFLlr427W","Twitter for iPhone",FALSE,FALSE,51,8,NA,NA,"https://twitter.com/MichaelBennet/status/1127913899087605760","Concord, NH"
"MichaelBennet.185",2019-05-13 02:05:16,"MichaelBennet","Another great house party in the books in New Hampshire! It<U+2019>s incredible to see the thought and seriousness with which everyone takes their responsibility to elect our nominee for president. I<U+2019>m humbled to be part of it. https://t.co/nClPLcEbEQ","Twitter for iPhone",FALSE,FALSE,49,6,NA,NA,"https://twitter.com/MichaelBennet/status/1127756664231419904",NA
"MichaelBennet.186",2019-05-13 00:39:15,"MichaelBennet","Tonight we<U+2019>re talking about the next generation. Granite Staters want to know what we<U+2019>re going to do about climate change, education, and the national debt. We cannot burden our kids by not solving these critical problems. https://t.co/hocg9jCzzn","Twitter for iPhone",FALSE,FALSE,42,5,NA,NA,"https://twitter.com/MichaelBennet/status/1127735018229465091","Bedford, NH"
"MichaelBennet.187",2019-05-12 19:38:00,"MichaelBennet","To my mom, America is a beacon of opportunity<U+200A><U+2014><U+200A>where she could rebuild her life after the Holocaust, enroll herself in school &amp; become a librarian. She gave us more chances than she ever had &amp; taught us that our job is to extend opportunity so others can rise.<U+00A0>#HappyMothersDay https://t.co/XpMGjv0qUQ","Twitter for iPhone",FALSE,FALSE,217,22,NA,NA,"https://twitter.com/MichaelBennet/status/1127659205299703810",NA
"MichaelBennet.188",2019-05-12 13:40:29,"MichaelBennet","TODAY: we interview 2020 Democratic presidential candidate, Sen. @MichaelBennet

<U+0001F4FA> On TV, the radio, and streaming online, don't miss @FaceTheNation this morning https://t.co/VuSg9wJUVN https://t.co/QXEkpfIsGu","Twitter for iPhone",FALSE,TRUE,0,16,NA,"FaceTheNation","https://twitter.com/MichaelBennet/status/1127569236828803072",NA
"MichaelBennet.189",2019-05-12 02:47:26,"MichaelBennet","No visit to Ottumwa is complete without a stop at the Canteen! Sat next to a man who<U+2019>s been coming here since high school for burgers and malts. They<U+2019>ve been serving Iowans for nearly a century<U+2014>and now I see why. https://t.co/KFdgVQ0qT9","Twitter for iPhone",FALSE,FALSE,47,9,NA,NA,"https://twitter.com/MichaelBennet/status/1127404889091579904","Canteen Lunch In The Alley"
"MichaelBennet.190",2019-05-11 22:10:34,"MichaelBennet","Just left an insightful discussion with Davis County Democrats, where I also had a chance to tour the town library with Robert, who maintains the beautiful, renovated building. https://t.co/5ysxbYFJ4R","Twitter for iPhone",FALSE,FALSE,25,4,NA,NA,"https://twitter.com/MichaelBennet/status/1127335214009802753","Bloomfield Public Library"
"MichaelBennet.191",2019-05-11 20:01:50,"MichaelBennet","Thank you to Louise for helping organize and host our Pella event. And an even bigger thank you for all of her years of work in education. https://t.co/b1el9wNQ1j","Twitter for iPhone",FALSE,FALSE,37,3,NA,NA,"https://twitter.com/MichaelBennet/status/1127302816601710594","Iowa, USA"
"MichaelBennet.192",2019-05-11 19:29:25,"MichaelBennet","Great conversation in Pella today. We talked at length about the importance of facts, and the need for a president who is willing to level with people. There<U+2019>s no other way we<U+2019>re going to solve our greatest challenges if we don<U+2019>t start there. https://t.co/7bUl2fiM5K","Twitter for iPhone",FALSE,FALSE,28,8,NA,NA,"https://twitter.com/MichaelBennet/status/1127294660349693952","Pella, IA"
"MichaelBennet.193",2019-05-11 18:59:35,"MichaelBennet","Pella, Iowa: windmills, tulips, and a Dutch letter pastry https://t.co/2OPQwHSnWm","Twitter for iPhone",FALSE,FALSE,71,6,NA,NA,"https://twitter.com/MichaelBennet/status/1127287149664047105",NA
"MichaelBennet.194",2019-05-11 16:32:46,"MichaelBennet","Starting the morning at Rich<U+2019>s Brew in Johnston with teachers and school board members to learn more about how we can better address the challenges they face and goals they<U+2019>ve set. https://t.co/oF9ctk3KvZ","Twitter for iPhone",FALSE,FALSE,41,8,NA,NA,"https://twitter.com/MichaelBennet/status/1127250202220552193","Rich's Brew"
"MichaelBennet.195",2019-05-10 21:17:41,"MichaelBennet","What a great first week on the trail! I<U+2019>ve enjoyed meeting people and hearing their thoughts on how to move our country forward. 

I<U+2019>m running to build opportunity for every American and restore integrity to our government. Join us at https://t.co/GskH5AvSDS #fbf https://t.co/eLGaQB31dK","Twitter Media Studio",FALSE,FALSE,52,13,NA,NA,"https://twitter.com/MichaelBennet/status/1126959517231669249",NA
"MichaelBennet.196",2019-05-10 17:31:24,"MichaelBennet","Go everywhere. Listen to everyone. Build opportunity together.

That<U+2019>s defined my time in public service. That<U+2019>s how I<U+2019>m running my campaign. Hope to see you on the campaign trail soon.
https://t.co/ROhslJKfzR","Twitter Web Client",FALSE,FALSE,43,10,NA,NA,"https://twitter.com/MichaelBennet/status/1126902570725851137",NA
"MichaelBennet.197",2019-05-10 15:08:38,"MichaelBennet","With professionalism, kindness, and a deep well of knowledge, nurses save lives and improve health outcomes every day. We appreciate your dedication to every patient. #nursesweek https://t.co/gqo16A2DTF","Twitter Web Client",FALSE,FALSE,49,13,NA,NA,"https://twitter.com/MichaelBennet/status/1126866641797697536",NA
"MichaelBennet.198",2019-05-09 23:25:00,"MichaelBennet","Our campaign is about building opportunity for every American and restoring integrity to government. Join us at https://t.co/GskH5AvSDS. 
https://t.co/1u7ZpMPL3p","TweetDeck",FALSE,FALSE,54,21,NA,NA,"https://twitter.com/MichaelBennet/status/1126629169343946757",NA
"MichaelBennet.199",2019-05-09 20:07:09,"MichaelBennet","Nine out of 10 Americans have not received a decent pay raise over the last 40 years, even as costs continue to rise. No matter how hard they work, most Americans cannot afford a middle-class life. Here<U+2019>s my plan to change that <U+2192> https://t.co/bA1JAJUw3Z","Twitter Web Client",FALSE,FALSE,50,15,NA,NA,"https://twitter.com/MichaelBennet/status/1126579378744365057",NA
"MichaelBennet.200",2019-05-08 20:59:59,"MichaelBennet","Every teacher this week was forced to think, once again, about how they would protect their students in a mass shooting. For teachers who lived this reality in Highlands Ranch, we thank you, recognize your bravery &amp; apologize this is part of your job. #TeacherAppreciationWeek","TweetDeck",FALSE,FALSE,117,18,NA,NA,"https://twitter.com/MichaelBennet/status/1126230285799047168",NA
"MichaelBennet.201",2019-05-08 00:25:18,"MichaelBennet","Heartbroken for this student<U+2019>s family, loved ones, and classmates, and for everyone affected by today<U+2019>s tragedy. This sickening reality has become too normal for our children. They deserve better. We have to do better. https://t.co/pzEHRT4HVf","Twitter for iPhone",TRUE,FALSE,166,36,"denverpost",NA,"https://twitter.com/MichaelBennet/status/1125919567702843392",NA
"MichaelBennet.202",2019-05-07 20:07:00,"MichaelBennet","The American people need an affordable, high-quality health care option now. #MedicareX will give them that option, so they can choose what is best for their family and have access to better insurance and care. https://t.co/QVsJavysT4","Twitter Media Studio",FALSE,FALSE,81,28,NA,NA,"https://twitter.com/MichaelBennet/status/1125854563905486848",NA
"MichaelBennet.203",2019-05-07 17:43:20,"MichaelBennet","Is this what you'll tell your grandchildren, Mr. Secretary? https://t.co/EBtAVplTAL","Twitter Web Client",TRUE,FALSE,153,48,"jmhansler",NA,"https://twitter.com/MichaelBennet/status/1125818412863770625",NA
"MichaelBennet.204",2019-05-07 17:11:44,"MichaelBennet","We are the first generation of Americans at risk of handing our children less opportunity, not more. I have a plan to change that. Read why I<U+2019>m running, and how we can build opportunity in our economy <U+2192> https://t.co/bpdZREIQIY https://t.co/xDYXcBkhiX","Twitter Media Studio",FALSE,FALSE,44,15,NA,NA,"https://twitter.com/MichaelBennet/status/1125810459486167045",NA
"MichaelBennet.205",2019-05-07 04:00:40,"MichaelBennet","We stand behind Israel's right to self defense against rocket attacks by terror groups inside Gaza. Launching rocket attacks against innocent civilians is unacceptable and we mourn the lives lost. A cessation in violence is a necessary step toward deescalation and stability.","Twitter for iPhone",FALSE,FALSE,79,13,NA,NA,"https://twitter.com/MichaelBennet/status/1125611379434688514",NA
"MichaelBennet.206",2019-05-07 01:41:15,"MichaelBennet","Back today from a memorable first official trip to Iowa since announcing my run for president. Grateful to have my family by my side. https://t.co/bSqyGbZPK7","Twitter for iPhone",FALSE,FALSE,139,11,NA,NA,"https://twitter.com/MichaelBennet/status/1125576296183083008",NA
"MichaelBennet.207",2019-05-06 23:15:00,"MichaelBennet","I<U+2019>m running to build opportunity for every American and restore integrity to Washington. 

Our campaign isn<U+2019>t taking a dime from corporate PACs. We need your help to make sure our message is heard on the debate stage. Please chip in now <U+2192>
https://t.co/6IJdcjdfmb","TweetDeck",FALSE,FALSE,92,20,NA,NA,"https://twitter.com/MichaelBennet/status/1125539488631902209",NA
"MichaelBennet.208",2019-05-06 20:25:50,"MichaelBennet","Special interests spent $17 million attacking me in 2010<U+2014>the most expensive race that cycle. And when they ran ads against me on Obamacare, I held town halls in rural areas to fight for universal coverage. 

Join me and keep standing up for the truth <U+2192> https://t.co/X2C8QDBYds https://t.co/EdGkZ60bpa","Twitter Media Studio",FALSE,FALSE,88,31,NA,NA,"https://twitter.com/MichaelBennet/status/1125496918518509568",NA
"MichaelBennet.209",2019-05-06 18:40:10,"MichaelBennet","Annoy @TedCruz, chip in $1 to send me to the debate stage: https://t.co/2Jw1kCeXjX https://t.co/rEwvkTbcZA","Twitter Web Client",TRUE,FALSE,179,47,"IJasonAlexander",NA,"https://twitter.com/MichaelBennet/status/1125470324357836800",NA
"MichaelBennet.210",2019-05-06 13:48:28,"MichaelBennet","The next president should:
<U+2705> Drive wages up for everyone
<U+2705> Make housing, healthcare, child care, &amp; higher ed more affordable
<U+2705> Fight climate change
<U+2705> Demand a great education everywhere
<U+2705> Dramatically reduce child poverty

Join us at https://t.co/GskH5AvSDS","Twitter Web Client",FALSE,FALSE,79,19,NA,NA,"https://twitter.com/MichaelBennet/status/1125396918358675456",NA
"MichaelBennet.211",2019-05-06 01:01:40,"MichaelBennet","Hello from the Bennets! Missing our oldest daughter Caroline as we make our way across western Iowa. https://t.co/DozZtic6m8","Twitter for iPhone",FALSE,FALSE,175,20,NA,NA,"https://twitter.com/MichaelBennet/status/1125203946811940866",NA
"MichaelBennet.212",2019-05-06 00:06:42,"MichaelBennet","One of the first questions at tonight<U+2019>s Ankeny house party was about childhood poverty. We need to expand the Child Tax Credit with my #AmericanFamilyAct and improve our public schools to help lift millions of kids out of poverty. https://t.co/E9lGJ1jk7a","Twitter for iPhone",FALSE,FALSE,49,12,NA,NA,"https://twitter.com/MichaelBennet/status/1125190111526903808","Ankeny, IA"
"MichaelBennet.213",2019-05-05 21:51:44,"MichaelBennet","As a parent in Manning told me, <U+201C>Our greatest resource is our kids, and we have to do more for them.<U+201D> 

If we consider policies through the eyes of the next generation, and make sure they are represented in our political system, we will make smarter investments in our future.","Twitter for iPhone",FALSE,FALSE,81,21,NA,NA,"https://twitter.com/MichaelBennet/status/1125156146027823104",NA
"MichaelBennet.214",2019-05-05 20:10:51,"MichaelBennet","Thanks to everyone in Manning for joining our conversation about how to lower the cost of a middle class life, including making health care, higher ed, child care, and housing more affordable. https://t.co/Lk7d7RWTKH","Twitter for iPhone",FALSE,FALSE,62,16,NA,NA,"https://twitter.com/MichaelBennet/status/1125130759587663881",NA
"MichaelBennet.215",2019-05-05 17:44:00,"MichaelBennet","I can think of nothing more at war with who we are as Americans than to let 10 million American children grow up in poverty.
 
My #AmericanFamilyAct would lift 4 million kids out of poverty and help tens of millions more.
https://t.co/GcLHnHNGMe","TweetDeck",FALSE,FALSE,160,42,NA,NA,"https://twitter.com/MichaelBennet/status/1125093801729462273",NA
"MichaelBennet.216",2019-05-05 15:10:30,"MichaelBennet","Joined Pottawattamie County Dems for coffee in Council Bluffs. Grateful to our hosts, Steve and Christine, for gathering their neighbors this Sunday morning. https://t.co/AcGyhxpvlX","Twitter for iPhone",FALSE,FALSE,55,11,NA,NA,"https://twitter.com/MichaelBennet/status/1125055172558905345","Council Bluffs, IA"
"MichaelBennet.217",2019-05-05 14:14:49,"MichaelBennet","We need to stop allowing a tyranny of the minority<U+2014>whether the so-called Freedom Caucus or a handful of billionaires<U+2014>to override the will of the American people. 
https://t.co/JQslIP9olY","Twitter Web Client",FALSE,FALSE,253,68,NA,NA,"https://twitter.com/MichaelBennet/status/1125041158760144897",NA
"MichaelBennet.218",2019-05-05 11:42:02,"MichaelBennet","TODAY: @MichaelBennet joins @chucktodd for an exclusive interview after he announced his run for president this week. Plus, an exclusive interview with @SenJohnKennedy and our newest poll numbers from the NBC/WSJ poll. Tune in! #MTP #ifitsSunday https://t.co/CNblNRRkxe","Twitter for iPhone",FALSE,TRUE,0,20,NA,"MeetThePress","https://twitter.com/MichaelBennet/status/1125002709948620800",NA
"MichaelBennet.219",2019-05-05 02:46:08,"MichaelBennet","First stop: Plane snacks
Next stop: Iowa https://t.co/K3HDQZ8TJm","Twitter for iPhone",FALSE,FALSE,188,12,NA,NA,"https://twitter.com/MichaelBennet/status/1124867848940195840",NA
"MichaelBennet.220",2019-05-05 01:00:45,"MichaelBennet","Beautiful day in Denver. Enjoyed being home, now off to Iowa! https://t.co/tUclwzgJtT","Twitter for iPhone",FALSE,FALSE,151,13,NA,NA,"https://twitter.com/MichaelBennet/status/1124841327466774529",NA
"MichaelBennet.221",2019-05-04 23:30:58,"MichaelBennet","Loved meeting these Colorado students competing in History Day <U+2014> heard about their impressive performances, and wish them the best of luck! https://t.co/DkwkuqXxFG","Twitter for iPhone",FALSE,FALSE,53,9,NA,NA,"https://twitter.com/MichaelBennet/status/1124818732843290626",NA
"MichaelBennet.222",2019-05-04 23:05:47,"MichaelBennet","Watched my youngest daughter, Anne, compete in Colorado History Day today. Her project told the stories of artists during the Holocaust. As she said in her performance: ""Names can be forgotten, art can be overlooked, but we cannot become numb."" Very proud. https://t.co/1y3C7cUY8W","Twitter for iPhone",FALSE,FALSE,280,28,NA,NA,"https://twitter.com/MichaelBennet/status/1124812393610006528",NA
"MichaelBennet.223",2019-05-04 18:12:31,"MichaelBennet","We need to build opportunity for every American and restore integrity to our government. And it starts with telling the #truthforachange. Join us at https://t.co/X2C8QDBYds https://t.co/P4pPm2f5GC","Twitter Media Studio",FALSE,FALSE,84,20,NA,NA,"https://twitter.com/MichaelBennet/status/1124738593438748672",NA
"MichaelBennet.224",2019-05-04 14:27:41,"MichaelBennet","My cancer operation cost $53,000. That could've bankrupted people without insurance. Yet we have a President who wants to take away insurance from people with pre-existing conditions. 

My Medicare-X plan would create a robust public option that would drive down health costs. https://t.co/5xADr1iSlB","Twitter Media Studio",FALSE,FALSE,2718,667,NA,NA,"https://twitter.com/MichaelBennet/status/1124682012277772288",NA
"MichaelBennet.225",2019-05-04 14:14:18,"MichaelBennet","@jtmmartino @maddow Thanks for your interest, @jtmmartino. You can find Michael Bennet's ""Rising to the Challenge"" piece at https://t.co/PKlgp2hCsp - Team Bennet","Twitter Web Client",FALSE,FALSE,1,0,NA,NA,"https://twitter.com/MichaelBennet/status/1124678642485944320",NA
"MichaelBennet.226",2019-05-03 22:14:02,"MichaelBennet","Thanks for the kind words, Andy. Grateful for your work to ensure that every American has high-quality health coverage. https://t.co/9JmrV1mM3E","Twitter Web Client",TRUE,FALSE,125,26,"ASlavitt",NA,"https://twitter.com/MichaelBennet/status/1124436982963240961",NA
"MichaelBennet.227",2019-05-03 20:12:35,"MichaelBennet","Durable progress must be fashioned out of more than obscured truth, slogans, and empty promises. You do it through hard work. By going everywhere. Listening to everyone. Being honest with people. 

Read more at https://t.co/PKlgp2hCsp https://t.co/cLuCIabyct","Twitter Media Studio",FALSE,FALSE,75,19,NA,NA,"https://twitter.com/MichaelBennet/status/1124406419812495360",NA
"MichaelBennet.228",2019-05-03 17:02:17,"MichaelBennet","When I think about Mitch McConnell and the Freedom Caucus, I think of people who are completely immune to give and take....unless they<U+2019>re taking everything. https://t.co/RvrDBwAnzF","Twitter Media Studio",FALSE,FALSE,657,188,NA,NA,"https://twitter.com/MichaelBennet/status/1124358526950883329",NA
"MichaelBennet.229",2019-05-03 13:15:54,"MichaelBennet","There are three reasons why Susan and I decided to run for President. Join us at https://t.co/GskH5AvSDS https://t.co/dT5D2ikIv7","Twitter Web Client",FALSE,FALSE,152,29,NA,NA,"https://twitter.com/MichaelBennet/status/1124301555698733057",NA
"MichaelBennet.230",2019-05-03 12:36:04,"MichaelBennet","Joining @Morning_Joe in a few minutes https://t.co/dKnWybXPOd","Twitter for iPhone",FALSE,FALSE,106,8,NA,NA,"https://twitter.com/MichaelBennet/status/1124291531488280576",NA
"MichaelBennet.231",2019-05-03 01:47:47,"MichaelBennet","Here<U+2019>s what Michael wrote and published today that he<U+2019>s discussing with @Maddow. - Team Bennet

https://t.co/PKlgp2hCsp","Twitter for iPhone",FALSE,FALSE,757,279,NA,NA,"https://twitter.com/MichaelBennet/status/1124128388292202496",NA
"MichaelBennet.232",2019-05-03 00:57:05,"MichaelBennet","Joining @maddow at 9:30. Tune in! https://t.co/Sy2jCfOAoc","Twitter for iPhone",TRUE,FALSE,188,27,"MSNBC",NA,"https://twitter.com/MichaelBennet/status/1124115629613694978",NA
"MichaelBennet.233",2019-05-03 00:30:14,"MichaelBennet","Thanks, Gov! Look forward to seeing you out there. https://t.co/hVZhwpTZV9","Twitter Web Client",TRUE,FALSE,261,17,"Hickenlooper",NA,"https://twitter.com/MichaelBennet/status/1124108872543875072",NA
"MichaelBennet.234",2019-05-02 23:52:21,"MichaelBennet","Looks like it would tick off Ted Cruz if I made it to the debate stage. 

Here's where you can chip in $1: https://t.co/glrwxmYrrW https://t.co/2WVLFMqUH9","Twitter Web Client",TRUE,FALSE,546,177,"tedcruz",NA,"https://twitter.com/MichaelBennet/status/1124099337523552256",NA
"MichaelBennet.235",2019-05-02 23:07:06,"MichaelBennet","@tedcruz https://t.co/GHrQ2x66Lk","Twitter Web Client",FALSE,FALSE,666,96,NA,NA,"https://twitter.com/MichaelBennet/status/1124087950667591682",NA
"MichaelBennet.236",2019-05-02 21:27:11,"MichaelBennet","Why I'm running for president is an important question that deserves a thoughtful answer. I hope you'll take a moment to read what I've written about our country's challenges and a better path forward: https://t.co/PKlgp2hCsp","Twitter Web Client",FALSE,FALSE,110,47,NA,NA,"https://twitter.com/MichaelBennet/status/1124062806184165378",NA
"MichaelBennet.237",2019-05-02 17:45:01,"MichaelBennet","I worked at @TheJusticeDept, and I know that the men and women who work there are serious and committed patriots. It<U+2019>s shameful to see our Attorney General act more like the president<U+2019>s defense lawyer than behave like the leader our country deserves. AG Barr should resign.","Twitter Web Client",FALSE,FALSE,197,44,NA,NA,"https://twitter.com/MichaelBennet/status/1124006896623599618",NA
"MichaelBennet.238",2019-05-02 17:08:32,"MichaelBennet","This campaign is about you and should be funded by you. That<U+2019>s why I don<U+2019>t take corporate PAC money, and why I<U+2019>m fighting to end the corruption in Washington. 

Let's overturn Citizens United, end partisan gerrymandering, and ban members of Congress from ever becoming lobbyists.","Twitter Web Client",FALSE,FALSE,304,77,NA,NA,"https://twitter.com/MichaelBennet/status/1123997713178210304",NA
"MichaelBennet.239",2019-05-02 16:41:34,"MichaelBennet","Sen. Michael Bennet said on CBSN that Attorney General William Barr should resign, joining several other 2020 Democrats calling for Barr to step down https://t.co/SThm0WbzaF https://t.co/ZyvDZ9EvU9","Twitter Web Client",FALSE,TRUE,0,55,NA,"CBSNews","https://twitter.com/MichaelBennet/status/1123990927771672585",NA
"MichaelBennet.240",2019-05-02 15:00:01,"MichaelBennet","It<U+2019>s time to build the future we want, or one we don<U+2019>t want will be thrust upon us.

I<U+2019>m running for President to build opportunity for every American and to restore integrity to our government. Join us at https://t.co/X2C8QDBYds. https://t.co/HGIE3oQcAW","Twitter Media Studio",FALSE,FALSE,680,256,NA,NA,"https://twitter.com/MichaelBennet/status/1123965370572972032",NA
"MichaelBennet.241",2019-05-02 14:17:11,"MichaelBennet","Today I announced that I<U+2019>m running for President. We have two enormous challenges in our country: a lack of economic opportunity for most Americans and the need to restore integrity to our government. It<U+2019>s time we do something about both. 

Join us <U+2192> https://t.co/51fl38Vxmo https://t.co/noaj1aJnZE","Twitter Media Studio",FALSE,FALSE,217,85,NA,NA,"https://twitter.com/MichaelBennet/status/1123954591584923648",NA
"MichaelBennet.242",2019-05-02 12:37:30,"MichaelBennet","Even in one of the most dynamic economies, the vast majority of people can<U+2019>t afford some combination of health care, housing, child care, and higher education. Let<U+2019>s change that. Talking to @CBSNews about my #MedicareX plan to lower healthcare costs &amp; give people a better option. https://t.co/7MYqxlVzMZ","Twitter for iPhone",FALSE,FALSE,73,19,NA,NA,"https://twitter.com/MichaelBennet/status/1123929506547412992",NA
"MichaelBennet.243",2019-05-02 12:28:12,"MichaelBennet","""If we keep going down this road, we<U+2019>re going to be the first generation of Americans to leave less opportunity, not more."" -- @SenatorBennet

https://t.co/X7ass6bczO https://t.co/6IhnFxjnVo","Twitter for iPhone",FALSE,TRUE,0,76,NA,"CBSThisMorning","https://twitter.com/MichaelBennet/status/1123927165224067072",NA
"MichaelBennet.244",2019-05-02 12:21:18,"MichaelBennet","We cannot be the first generation to leave less to our kids, not more. 

That<U+2019>s why I<U+2019>m running for President. Let<U+2019>s build opportunity for every American and restore integrity to our government.","Twitter for iPhone",FALSE,FALSE,1643,374,NA,NA,"https://twitter.com/MichaelBennet/status/1123925431034482689",NA
"MichaelBennet.245",2019-05-02 12:02:08,"MichaelBennet","Getting ready to go on @CBSThisMorning. Tune in! https://t.co/5O9AzerjeL","Twitter for iPhone",FALSE,FALSE,113,18,NA,NA,"https://twitter.com/MichaelBennet/status/1123920606972579840",NA
"MichaelBennet.246",2019-05-02 11:00:10,"MichaelBennet","AHEAD: Senator @MichaelBennet will join @CBSThisMorning to talk about his plans for the future.

<U+0001F4FA>8 a.m. on @ CBS https://t.co/hdKsOvonmD","Twitter for iPhone",FALSE,TRUE,0,14,NA,"CBSNews","https://twitter.com/MichaelBennet/status/1123905012470513669",NA
"MichaelBennet.247",2019-05-01 21:44:02,"MichaelBennet","We need to cover everyone, drive down health costs, and deliver high-quality care. My strong public option, #MedicareX, competes with private insurers and gives you the freedom to choose the plan that works best for you.
https://t.co/WvvPZfFZFi","Twitter Web Client",FALSE,FALSE,56,9,NA,NA,"https://twitter.com/MichaelBennet/status/1123704657250004992",NA
